left,709,0.5293355539017263
prince,703,0.5301330979651849
perhaps,696,0.5309227006226063
end,695,0.5317111687934508
hold,695,0.5324996369642955
going,695,0.53328810513514
anything,693,0.5340743043328311
return,692,0.5348593690439455
quite,682,0.5356330888892923
really,682,0.5364068087346391
lie,669,0.537165780254488
heart,663,0.5379179448548764
though,659,0.5386655715089579
against,651,0.5394041222704253
hope,649,0.5401404040587392
gone,643,0.5408698789275925
child,640,0.5415959503367156
made,636,0.5423174837995317
thought,633,0.5430356138026174
seen,631,0.5437514748325498
ever,631,0.5444673358624821
shall,630,0.5451820624058377
beast,629,0.5458956544626165
speak,628,0.5466081120328184
open,625,0.5473171661432902
upon,617,0.5480171443611479
many,615,0.5487148536058521
use,612,0.5494091593908261
move,611,0.5501023306892233
sourcerer,611,0.5507955019876205
nod,609,0.5514864043128642
kind,604,0.5521716342052241
work,602,0.5528545951244305
cannot,601,0.5535364215570602
alexandar,598,0.5542148445299595
void,594,0.5548887295565519
most,591,0.555559211123414
reach,587,0.556225154743969
always,586,0.5568899638779474
stop,583,0.5575513695521954
yours,582,0.5582116407398667
course,579,0.5588685084678078
without,578,0.5595242417091721
arx,578,0.5601799749505364
looking,574,0.5608311702455937
try,573,0.5614812310540742
thank,564,0.5621210814833639
gareth,553,0.5627484525603093
die,549,0.5633712856909477
told,544,0.5639884463887024
matter,544,0.5646056070864569
every,542,0.5652204988110581
voice,538,0.5658308525893522
close,537,0.5664400718810695
next,536,0.5670481566862101
point,535,0.567655107004774
lost,535,0.5682620573233378
true,535,0.5688690076419016
maybe,534,0.5694748234738887
body,529,0.570074966872992
arm,525,0.5706705723257882
house,524,0.5712650432920078
show,521,0.5718561107984971
joy,520,0.5724460438184096
wonder,519,0.5730348423517453
divinity,516,0.5736202374253507
already,514,0.5742033635258028
ifan,514,0.5747864896262548
within,513,0.57536848124013
ship,513,0.5759504728540052
heard,513,0.5765324644678804
else,513,0.5771144560817556
mother,513,0.5776964476956309
dallis,511,0.5782761703363526
while,510,0.5788547584904975
best,508,0.5794310776714889
fire,500,0.5799983209598664
lohse,500,0.5805655642482438
love,497,0.581129404076891
talk,496,0.5816921094189613
being,494,0.5822525457878782
fort,493,0.5828118476702183
fight,490,0.5833677460928283
wait,489,0.5839225100288613
stay,489,0.5844772739648945
soon,488,0.5850309034143508
armour,488,0.5855845328638072
old,485,0.5861347588535333
sound,483,0.5866827158701058
until,483,0.5872306728866784
tree,480,0.5877752264435208
far,479,0.5883186455137863
creature,475,0.5888575266377448
ready,475,0.5893964077617033
lord,473,0.5899330199125083
rest,470,0.5904662286035831
put,470,0.590999437294658
seven,470,0.5915326459857327
offer,469,0.5920647201902307
ancient,469,0.5925967943947287
ya,468,0.59312773411265
paladin,468,0.5936586738305712
wish,467,0.5941884790619157
shake,464,0.59471488083353
deathfog,463,0.5952401481185675
queen,459,0.5957608774572979
bone,458,0.5962804723094516
wolf,453,0.5967943947287215
light,453,0.5973083171479915
shadow,452,0.5978211050806846
war,451,0.5983327585268011
same,449,0.598842142999764
magic,448,0.5993503929861502
step,445,0.5998552395128061
kemm,444,0.6003589515528852
deal,443,0.6008615291063876
inside,442,0.6013629721733132
question,442,0.6018644152402389
door,441,0.6023647238205877
island,438,0.6028616289412063
said,436,0.6033562650886715
came,435,0.6038497667495598
chest,433,0.6043409994372947
truth,430,0.6048288286652992
braccus,429,0.605315523406727
doing,425,0.6057976802018479
two,424,0.6062787025103918
together,423,0.6067585903323592
home,423,0.6072384781543265
lady,422,0.607717231489717
set,420,0.608193715851954
fear,419,0.6086690657276143
dark,419,0.6091444156032746
behind,418,0.6096186309923581
save,416,0.6100905774082881
walk,416,0.6105625238242182
happened,415,0.6110333357535713
wrong,413,0.6115018787097711
care,412,0.6119692871793941
everything,411,0.6124355611624404
whatever,410,0.6129007006589098
answer,409,0.6133647056688025
water,408,0.6138275761921185
fine,407,0.6142893122288577
each,406,0.6147499137790202
bow,406,0.6152105153291826
side,406,0.6156711168793451
path,405,0.6161305839429307
under,405,0.6165900510065165
meet,403,0.6170472490969486
understand,401,0.6175021782142274
note,399,0.6179548383583525
character,398,0.618406364015901
believe,395,0.6188544862137191
attack,392,0.619299204951807
human,392,0.619743923689895
business,392,0.6201886424279828
remember,391,0.6206322266794939
killed,391,0.6210758109310051
bad,391,0.6215193951825162
call,390,0.6219618449474505
air,388,0.6224020257392314
alone,388,0.6228422065310123
memory,387,0.6232812528362165
along,386,0.6237191646548438
which,385,0.6241559419868944
woman,385,0.624592719318945
chance,382,0.6250260931912653
least,382,0.6254594670635857
dog,381,0.6258917064493293
safe,379,0.6263216768619194
rather,378,0.6267505127879327
knew,378,0.627179348713946
trust,378,0.6276081846399594
pain,377,0.6280358860793959
lip,376,0.6284624530322557
bring,373,0.6288856165253853
ah,373,0.6293087800185149
start,372,0.6297308090250676
met,372,0.6301528380316204
himself,371,0.6305737325515964
others,371,0.6309946270715725
few,369,0.631413252618395
seeker,369,0.6318318781652176
myself,367,0.6322482347388866
saw,367,0.6326645913125556
damage,366,0.6330798133996478
sebille,366,0.6334950354867401
mine,365,0.6339091230872557
across,363,0.6343209417146176
stare,363,0.6347327603419797
rivellon,361,0.6351423099961881
finger,359,0.6355495906772431
seek,359,0.635956871358298
flesh,358,0.6363630175527764
become,356,0.636766894774101
used,355,0.637169637508849
indeed,355,0.637572380243597
driftwood,354,0.6379739884917681
change,353,0.6383744622533626
dragon,353,0.638774936014957
deep,350,0.6391720063168213
enemy,347,0.6395656731589552
secret,347,0.6399593400010891
fall,346,0.6403518723566463
key,344,0.6407421357390499
ground,343,0.6411312646348768
search,343,0.6415203935307038
trying,343,0.6419095224265307
part,341,0.642296382349204
both,341,0.6426832422718775
mouth,340,0.6430689677079741
skill,339,0.643453558657494
sorry,338,0.6438370151204371
escape,334,0.6442159336370732
alright,334,0.6445948521537093
run,333,0.6449726361837687
thanks,333,0.645350420213828
watch,333,0.6457282042438874
fane,331,0.6461037193007932
touch,328,0.6464758308979688
sword,328,0.6468479424951444
anyone,328,0.64722005409232
dream,328,0.6475921656894955
lohar,328,0.6479642772866712
longer,326,0.6483341199106932
lone,325,0.6487028280481385
hard,325,0.6490715361855839
guard,325,0.6494402443230292
elven,322,0.6498055490007443
dwarven,321,0.6501697191918825
bit,321,0.6505338893830208
game,320,0.6508969250875823
smell,318,0.6512576918189904
empire,316,0.6516161895772449
clear,315,0.6519735528489227
sea,315,0.6523309161206005
between,313,0.6526860104191248
hall,313,0.653041104717649
lot,313,0.6533961990161733
book,312,0.6537501588281207
truly,312,0.6541041186400682
alive,311,0.654456943965439
silent,310,0.654808634804233
sigh,308,0.6551580566698735
seem,307,0.6555063440489373
amadia,307,0.6558546314280009
almost,306,0.6562017843204879
small,304,0.6565466682398214
pay,303,0.656890417672578
skin,302,0.6572330326187581
doctor,302,0.657575647564938
justinia,302,0.657918262511118
powerful,300,0.6582586084841444
battle,299,0.6585978199705941
potion,298,0.6589358969704671
took,298,0.6592739739703399
foot,296,0.6596097819970594
pull,294,0.6599433210506254
thief,293,0.6602757256176145
cat,293,0.6606081301846036
trouble,292,0.6609394002650161
arhu,292,0.6612706703454285
towards,290,0.6615996714526874
echo,289,0.6619275380733696
glad,289,0.6622554046940516
scroll,288,0.662582136828157
sourcerers,288,0.6629088689622624
noone,284,0.6632310631500609
gave,283,0.6635521228512824
lead,282,0.6638720480659273
target,281,0.6641908387939954
flame,280,0.6645084950354867
whisper,280,0.6648261512769781
malady,280,0.6651438075184695
sense,279,0.665460329273384
girl,278,0.6657757165417219
gold,277,0.666089969323483
rise,276,0.6664030876186673
promise,276,0.6667162059138516
suppose,275,0.6670281897224593
because,273,0.6673379045579133
past,273,0.6676476193933674
suddenly,273,0.6679573342288214
cold,271,0.668264780091122
nice,271,0.6685722259534225
laugh,271,0.668879671815723
talking,271,0.6691871176780236
called,271,0.6694945635403242
story,269,0.6697997404294712
remains,269,0.6701049173186183
breath,269,0.6704100942077653
undead,268,0.6707141366103356
white,268,0.671018179012906
raise,268,0.6713222214154763
fool,266,0.671623994844893
bloody,265,0.671924633787733
fish,264,0.6722241382439963
surface,262,0.6725213737271061
consume,261,0.6728174747236391
hell,260,0.6731124412335954
tear,260,0.6734074077435516
scion,260,0.6737023742535079
city,259,0.6739962062768873
boy,258,0.6742889038136901
blade,257,0.674580466863916
draw,256,0.6748708954275653
cut,255,0.6751601895046377
skillbook,252,0.67544608012198
herself,252,0.6757319707393222
egg,251,0.6760167268700876
break,250,0.6763003485142763
gaze,250,0.676583970158465
saheila,249,0.6768664573160771
jar,249,0.677148944473689
real,248,0.6774302971447241
live,247,0.6777105153291826
yer,247,0.677990733513641
poor,246,0.6782698172115228
guess,246,0.6785489009094045
statue,246,0.6788279846072861
magical,245,0.6791059338185911
hurt,245,0.6793838830298959
exactly,245,0.6796618322412009
reason,244,0.6799386469659291
shrug,244,0.6802154616906573
wanted,244,0.6804922764153855
fate,244,0.6807690911401136
coming,242,0.6810436368916883
demand,242,0.6813181826432629
whole,242,0.6815927283948376
rex,242,0.6818672741464123
tongue,241,0.6821406854114103
rat,241,0.6824140966764082
stone,241,0.6826875079414061
collar,240,0.6829597847198272
doubt,240,0.6832320614982483
play,239,0.6835032037900928
big,239,0.6837743460819372
kiss,238,0.6840443538872049
isbeil,238,0.6843143616924725
prison,237,0.6845832350111634
figure,236,0.6848509738432775
begin,235,0.6851175781888149
welcome,235,0.6853841825343523
claim,235,0.6856507868798897
strange,235,0.685917391225427
forward,235,0.6861839955709644
beyond,234,0.686449465429925
vengeance,233,0.6867138008023089
afraid,233,0.6869781361746928
dear,232,0.6872413370605
piece,232,0.6875045379463071
dreamer,232,0.6877677388321142
sadha,232,0.6880309397179213
known,231,0.6882930061171516
none,230,0.6885539380298052
grin,229,0.6888137354558821
admit,229,0.6890735328819589
vision,228,0.689332195821459
getting,228,0.6895908587609592
late,228,0.6898495217004592
choice,227,0.6901070501533826
forest,227,0.690364578606306
approach,227,0.6906221070592293
vault,226,0.6908785010255759
corpse,225,0.6911337605053457
brother,225,0.6913890199851155
listen,224,0.6916431449783086
peace,224,0.6918972699715017
happy,224,0.6921513949646948
eternal,224,0.6924055199578879
mistake,224,0.6926596449510809
closer,223,0.6929126354576972
plan,223,0.6931656259643136
pretty,222,0.6934174819843532
cave,222,0.6936693380043927
party,221,0.6939200595378555
ear,221,0.6941707810713184
catch,221,0.6944215026047812
sight,220,0.6946710896516672
land,220,0.6949206766985533
everyone,219,0.6951691292588627
beneath,219,0.6954175818191719
action,218,0.6956648998929045
allow,217,0.6959110834800603
serve,217,0.696157267067216
reaper,217,0.6964034506543718
presence,217,0.6966496342415277
learn,216,0.6968946833421067
living,216,0.6971397324426858
poison,216,0.6973847815432648
sun,216,0.6976298306438439
luck,215,0.6978737452578461
dangerous,215,0.6981176598718484
champion,215,0.6983615744858507
griff,215,0.698605489099853
le,214,0.6988482692272785
force,214,0.699091049354704
able,213,0.6993326949955528
strong,212,0.6995732061498249
anyway,212,0.6998137173040968
easy,211,0.7000530939717922
room,211,0.7002924706394874
future,210,0.7005307128206059
pray,210,0.7007689550017244
eh,209,0.7010060626962662
item,208,0.7012420359042312
full,208,0.7014780091121962
worth,208,0.7017139823201611
duna,208,0.7019499555281262
realm,208,0.7021859287360912
hero,207,0.7024207674574794
bear,206,0.7026544716922909
idea,206,0.7028881759271024
join,205,0.7031207456753372
song,205,0.7033533154235719
sweet,205,0.7035858851718066
kin,204,0.7038173204334647
died,204,0.7040487556951226
shoulder,204,0.7042801909567806
high,203,0.7045104917318619
second,203,0.7047407925069431
beautiful,203,0.7049710932820243
near,203,0.7052013940571055
rune,202,0.70543056034561
hide,202,0.7056597266341145
teeth,202,0.7058888929226189
isle,202,0.7061180592111234
year,201,0.7063460910130511
worry,201,0.7065741228149789
sallow,201,0.7068021546169065
empty,200,0.7070290519322575
read,200,0.7072559492476085
feeling,200,0.7074828465629595
coast,200,0.7077097438783104
remain,200,0.7079366411936614
further,199,0.7081624040224356
neck,199,0.7083881668512099
sir,199,0.708613929679984
control,197,0.7088374235356047
wand,197,0.7090609173912255
stranger,197,0.7092844112468462
slave,197,0.7095079051024669
sent,196,0.7097302644715108
turned,196,0.7099526238405547
brought,196,0.7101749832095987
worse,196,0.7103973425786426
honour,195,0.7106185674611099
hmm,195,0.710839792343577
agree,194,0.7110598827394674
ryker,194,0.7112799731353578
ally,193,0.7114989290446715
slowly,193,0.7117178849539852
failed,192,0.7119357063767221
lean,191,0.7121523933128823
taking,191,0.7123690802490424
itself,190,0.7125846326986259
asked,190,0.7128001851482093
darling,190,0.7130157375977928
accept,189,0.7132301555607994
certain,189,0.7134445735238061
happen,189,0.7136589914868128
person,189,0.7138734094498194
damn,189,0.7140878274128261
wind,189,0.7143022453758328
today,188,0.7145155288522627
pas,188,0.7147288123286926
skull,187,0.7149409613185457
temple,187,0.7151531103083988
claw,187,0.715365259298252
either,186,0.7155762738015283
surely,186,0.7157872883048048
princess,186,0.7159983028080812
probably,185,0.7162081828247808
hey,185,0.7164180628414805
missing,184,0.7166268083716033
evil,184,0.7168355539017263
race,184,0.7170442994318491
prisoner,184,0.7172530449619721
father,184,0.7174617904920949
different,183,0.7176694015356411
silence,183,0.7178770125791871
waiting,182,0.7180834891361565
wave,182,0.7182899656931259
roost,182,0.7184964422500953
enter,181,0.7187017843204879
axe,181,0.7189071263908805
quickly,181,0.7191124684612732
certainly,181,0.7193178105316658
somewhere,181,0.7195231526020585
darkness,181,0.719728494672451
strength,180,0.7199327022562669
news,180,0.7201369098400827
given,180,0.7203411174238986
follow,179,0.7205441905211377
continue,179,0.7207472636183768
reward,179,0.720950336715616
shield,179,0.7211534098128551
mortal,179,0.7213564829100942
remark,179,0.7215595560073333
since,179,0.7217626291045725
letter,179,0.7219657022018116
returned,179,0.7221687752990507
form,178,0.722370713909713
also,178,0.7225726525203754
sister,178,0.7227745911310377
prayer,177,0.7229753952551233
burn,177,0.723176199379209
important,177,0.7233770035032946
finally,177,0.7235778076273801
press,176,0.723777477264889
moving,176,0.7239771469023979
taste,176,0.7241768165399067
ahead,176,0.7243764861774156
dare,176,0.7245761558149244
sacrifice,176,0.7247758254524332
forever,175,0.7249743606033653
travel,175,0.7251728957542974
boot,175,0.7253714309052295
taken,174,0.7255688315695848
night,174,0.7257662322339402
mask,173,0.7259624984117188
report,173,0.7261587645894974
arrow,172,0.7263538962806992
arena,172,0.726549027971901
terrible,172,0.7267441596631029
contract,172,0.7269392913543047
amulet,171,0.7271332885589298
quick,171,0.7273272857635549
young,171,0.72752128296818
explain,171,0.727715280172805
simple,171,0.72790927737743
gift,170,0.7281021400954784
stuff,170,0.7282950028135267
happens,170,0.7284878655315751
throat,170,0.7286807282496234
knight,170,0.7288735909676717
protect,169,0.7290653191991432
duty,169,0.7292570474306148
among,169,0.7294487756620863
cast,168,0.7296393694069812
broken,168,0.729829963151876
special,168,0.7300205568967708
sort,168,0.7302111506416656
warrior,168,0.7304017443865605
expect,168,0.7305923381314552
cheek,168,0.73078293187635
went,167,0.730972391134668
earth,167,0.7311618503929862
teach,167,0.7313513096513042
captain,167,0.7315407689096223
large,167,0.7317302281679403
destroy,166,0.7319185529396817
freedom,166,0.7321068777114229
altar,166,0.7322952024831643
scream,166,0.7324835272549055
roll,165,0.7326707175400701
above,165,0.7328579078252346
cursed,165,0.7330450981103992
forget,164,0.733231153908987
later,164,0.7334172097075747
yeah,164,0.7336032655061625
drop,163,0.7337881868181736
notice,163,0.7339731081301846
meant,162,0.7341568949556189
troll,162,0.7343406817810532
tomb,162,0.7345244686064875
blessing,162,0.7347082554319218
tried,161,0.7348909077707793
hidden,160,0.7350724256230601
single,160,0.7352539434753408
lay,160,0.7354354613276216
clearly,160,0.7356169791799023
warm,160,0.7357984970321831
insist,160,0.7359800148844639
mark,160,0.7361615327367447
cloud,159,0.7363419161024487
spell,159,0.7365222994681527
monster,159,0.7367026828338568
needle,159,0.7368830661995607
ye,159,0.7370634495652647
level,158,0.737242698444392
wood,158,0.7374219473235193
tale,158,0.7376011962026465
family,158,0.7377804450817738
short,157,0.7379585594743243
lucky,156,0.7381355393802981
chosen,156,0.7383125192862718
royal,156,0.7384894991922456
mordus,156,0.7386664790982194
rhalic,156,0.738843459004193
companion,155,0.7390193044235901
money,155,0.7391951498429871
three,155,0.739370995262384
job,155,0.739546840681781
speaks,155,0.7397226861011781
gonna,154,0.7398973970339983
choose,153,0.7400709734802418
strike,153,0.7402445499264853
lose,152,0.740416991886152
saved,152,0.7405894338458188
nearby,152,0.7407618758054855
servant,152,0.7409343177651522
harm,152,0.741106759724819
dagger,151,0.7412780671979089
growl,151,0.7414493746709989
case,151,0.7416206821440888
release,151,0.7417919896171788
fade,151,0.7419632970902689
horror,151,0.7421346045633588
locked,150,0.742304777549872
low,150,0.7424749505363852
eat,150,0.7426451235228985
attention,150,0.7428152965094117
kingdom,150,0.7429854694959249
quercus,150,0.7431556424824382
leader,149,0.7433246809823746
pity,149,0.7434937194823111
drink,149,0.7436627579822476
blessed,149,0.743831796482184
meistr,149,0.7440008349821204
price,148,0.7441687389954802
rock,148,0.74433664300884
witch,148,0.7445045470221996
quiet,148,0.7446724510355593
ritual,148,0.7448403550489191
fill,148,0.7450082590622787
trade,147,0.7451750285890617
fellow,147,0.7453417981158447
skeleton,147,0.7455085676426276
cell,147,0.7456753371694106
leg,147,0.7458421066961936
learned,146,0.7460077417363997
combat,145,0.7461722422900292
share,145,0.7463367428436587
barrel,145,0.7465012433972881
o,145,0.7466657439509176
shriekers,145,0.746830244504547
summon,144,0.7469936105715997
instead,144,0.7471569766386524
journey,144,0.7473203427057051
bound,144,0.7474837087727578
killing,143,0.7476459403532337
curse,143,0.7478081719337096
ago,143,0.7479704035141856
consider,143,0.7481326350946615
shame,143,0.7482948666751374
throw,142,0.7484559637690367
knowledge,142,0.7486170608629359
interested,142,0.748778157956835
sing,142,0.7489392550507342
became,142,0.7491003521446334
glance,142,0.7492614492385327
scar,142,0.7494225463324318
desire,142,0.749583643426331
careful,142,0.7497447405202302
nameless,142,0.7499058376141293
burning,141,0.7500658002214518
nose,141,0.7502257628287742
purpose,141,0.7503857254360966
interesting,141,0.750545688043419
floor,141,0.7507056506507415
devourer,140,0.7508644787714872
line,140,0.7510233068922328
ancestor,140,0.7511821350129785
lock,139,0.7513398286471474
destroyed,139,0.7514975222813164
making,139,0.7516552159154853
leaving,139,0.7518129095496542
grab,139,0.7519706031838231
actually,139,0.7521282968179921
painting,139,0.7522859904521609
ascend,139,0.7524436840863299
spot,138,0.752600243233922
remove,137,0.7527556678949374
cross,137,0.7529110925559529
innocent,137,0.7530665172169683
anger,137,0.7532219418779837
having,137,0.7533773665389991
sin,136,0.7535316567134378
surprise,136,0.7536859468878764
awaits,136,0.7538402370623151
jahan,136,0.7539945272367538
hammer,135,0.7541476829246156
device,135,0.7543008386124775
enjoy,135,0.7544539943003394
lower,135,0.7546071499882013
cause,135,0.7547603056760632
outside,135,0.7549134613639251
themselves,135,0.755066617051787
curious,135,0.7552197727396489
refuse,135,0.7553729284275108
pick,134,0.755524949628796
warning,134,0.7556769708300811
fit,134,0.7558289920313663
map,134,0.7559810132326514
information,134,0.7561330344339365
resistance,134,0.7562850556352217
wound,134,0.7564370768365068
hurry,134,0.7565890980377921
sharp,134,0.7567411192390772
survive,134,0.7568931404403623
cough,134,0.7570451616416475
command,134,0.7571971828429326
sail,134,0.7573492040442178
imagine,134,0.7575012252455029
sign,133,0.7576521119602113
favour,133,0.7578029986749196
flash,133,0.757953885389628
traitor,133,0.7581047721043365
fact,132,0.7582545243324681
unless,132,0.7584042765605997
realise,132,0.7585540287887313
hiding,132,0.758703781016863
hunt,132,0.7588535332449946
carry,131,0.7590021509865496
pleasure,131,0.7591507687281044
goddess,131,0.7592993864696593
problem,130,0.7594468697246374
grave,130,0.7595943529796155
deserve,130,0.7597418362345937
bridge,130,0.7598893194895718
respect,130,0.7600368027445499
regret,130,0.760184285999528
miss,129,0.7603306347679294
oil,129,0.7604769835363308
mad,129,0.7606233323047322
heavy,128,0.7607685465865568
pocket,128,0.7609137608683814
bark,128,0.761058975150206
weak,128,0.7612041894320306
son,128,0.7613494037138553
swear,128,0.7614946179956799
using,127,0.7616386977909277
changed,127,0.7617827775861756
fallen,127,0.7619268573814235
ought,127,0.7620709371766713
hardly,127,0.7622150169719192
cry,126,0.7623579622805903
hit,125,0.7624997731026847
ability,125,0.762641583924779
cook,125,0.7627833947468734
simply,125,0.7629252055689677
bishop,125,0.7630670163910621
physical,124,0.7632076927265796
danger,124,0.7633483690620972
final,124,0.7634890453976149
half,124,0.7636297217331325
town,124,0.7637703980686501
busy,123,0.7639099399175909
useful,123,0.7640494817665318
bet,123,0.7641890236154726
history,123,0.7643285654644134
trick,123,0.7644681073133542
suggest,123,0.7646076491622951
held,123,0.764747191011236
coin,123,0.7648867328601768
guide,123,0.7650262747091177
service,122,0.7651646820714817
tircendelius,122,0.7653030894338458
proud,122,0.7654414967962099
trap,121,0.7655787696719972
stolen,121,0.7657160425477846
stick,121,0.7658533154235719
fair,121,0.7659905882993593
grow,121,0.7661278611751465
adramahlihk,121,0.7662651340509339
create,120,0.7664012724401444
state,120,0.7665374108293551
barely,120,0.7666735492185657
familiar,120,0.7668096876077762
shut,120,0.7669458259969868
palm,120,0.7670819643861974
fighting,120,0.7672181027754079
wedding,120,0.7673542411646186
prove,120,0.7674903795538291
rage,120,0.7676265179430397
appears,120,0.7677626563322503
send,119,0.7678976602348841
needed,119,0.7680326641375179
grant,119,0.7681676680401518
blame,119,0.7683026719427856
decide,119,0.7684376758454194
leaf,119,0.7685726797480532
hannag,119,0.7687076836506871
zorlstissa,119,0.7688426875533209
area,118,0.768976556969378
food,118,0.769110426385435
mirror,118,0.7692442958014921
front,118,0.7693781652175491
justice,118,0.7695120346336062
gotta,118,0.7696459040496633
pig,118,0.7697797734657204
boat,117,0.7699125083952006
hate,117,0.7700452433246809
stew,117,0.7701779782541613
page,116,0.7703095786970648
pause,116,0.7704411791399685
anymore,116,0.770572779582872
bird,116,0.7707043800257756
push,116,0.7708359804686791
feed,116,0.7709675809115827
reimond,116,0.7710991813544862
ascension,116,0.7712307817973898
